D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_027.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_027.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_027.jpg,0,0,0,1.380874E-05
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_096.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_096.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_096.jpg,0,0,0,5.126636E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_164.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_164.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_164.jpg,0,0,0,6.124022E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_233.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_233.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_233.jpg,0,0,0,6.755726E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_302.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_302.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_302.jpg,0,0,0,7.55372E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_372.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_372.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_372.jpg,0,0,0,6.232117E-07
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_441.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_441.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_441.jpg,0,0,0,1.52675E-05
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_512.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_512.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_512.jpg,0,0,0,6.991098E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_581.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_581.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_581.jpg,0,0,0,8.275599E-07
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_655.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_655.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_655.jpg,-0.2,0,0,2.936589E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_722.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_722.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_722.jpg,-0.35,0,0,2.345394E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_796.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_796.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_796.jpg,-0.5500001,0,0,1.616213E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_895.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_895.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_895.jpg,0,0,0,6.723184E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_16_963.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_16_963.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_16_963.jpg,0,0,0,1.294401E-05
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_033.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_033.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_033.jpg,0,0,0,3.12886E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_108.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_108.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_108.jpg,0,0,0,3.245871E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_214.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_214.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_214.jpg,0,0,0,1.208185E-05
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_313.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_313.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_313.jpg,0,0,0,2.261395E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_387.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_387.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_387.jpg,0,0,0,4.433628E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_458.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_458.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_458.jpg,0,0,0,5.291483E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_557.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_557.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_557.jpg,0,0,0,3.974234E-07
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_627.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_627.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_627.jpg,-0.1,0,0,2.930349E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_695.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_695.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_695.jpg,-0.3,0,0,8.00287E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_766.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_766.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_766.jpg,-0.45,0,0,6.247747E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_838.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_838.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_838.jpg,0,0,0,4.459361E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_905.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_905.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_905.jpg,0,0,0,1.91714E-06
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_17_975.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_17_975.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_17_975.jpg,0,0,0,1.317843E-05
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_046.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_046.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_046.jpg,0,0.2127606,0,0.1463689
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_128.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_128.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_128.jpg,0,0.4207794,0,0.4446643
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_200.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_200.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_200.jpg,0,0.6313683,0,0.890834
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_268.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_268.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_268.jpg,0,0.8430039,0,1.56375
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_326.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_326.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_326.jpg,0,1,0,2.242311
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_394.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_394.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_394.jpg,0,1,0,3.180243
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_466.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_466.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_466.jpg,0,1,0,3.883552
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_536.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_536.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_536.jpg,0,1,0,4.818617
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_607.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_607.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_607.jpg,0,1,0,5.514616
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_682.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_682.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_682.jpg,0,1,0,6.436382
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_787.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_787.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_787.jpg,0,1,0,7.578513
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_888.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_888.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_888.jpg,0,1,0,8.709567
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_18_963.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_18_963.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_18_963.jpg,0,1,0,9.60646
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_066.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_066.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_066.jpg,0,1,0,10.71766
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_133.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_133.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_133.jpg,0,1,0,11.37911
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_202.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_202.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_202.jpg,0,1,0,12.00544
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_271.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_271.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_271.jpg,0,1,0,12.87413
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_354.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_354.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_354.jpg,0,1,0,13.83811
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_410.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_410.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_410.jpg,0,1,0,14.31821
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_481.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_481.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_481.jpg,0,1,0,15.15168
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_550.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_550.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_550.jpg,0,1,0,16.00846
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_620.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_620.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_620.jpg,0,1,0,16.84454
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_689.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_689.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_689.jpg,0,1,0,17.24955
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_760.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_760.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_760.jpg,0,1,0,18.09802
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_828.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_828.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_828.jpg,0,1,0,18.88338
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_899.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_899.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_899.jpg,0,1,0,19.68769
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_19_967.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_19_967.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_19_967.jpg,-0.15,1,0,20.16829
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_037.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_037.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_037.jpg,-0.35,1,0,20.92965
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_107.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_107.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_107.jpg,0,1,0,21.56048
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_174.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_174.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_174.jpg,0,1,0,22.33343
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_249.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_249.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_249.jpg,0,1,0,22.89497
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_348.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_348.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_348.jpg,0,1,0,23.88259
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_417.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_417.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_417.jpg,0,1,0,24.6505
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_488.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_488.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_488.jpg,-0.15,1,0,25.21173
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_561.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_561.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_561.jpg,-0.35,1,0,25.90257
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_631.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_631.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_631.jpg,-0.5000001,1,0,26.37049
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_701.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_701.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_701.jpg,-0.7,1,0,26.78701
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_772.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_772.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_772.jpg,-0.8500001,1,0,27.19516
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_844.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_844.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_844.jpg,-1,1,0,27.62297
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_20_920.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_20_920.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_20_920.jpg,-1,1,0,28.2202
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_022.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_022.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_022.jpg,-1,1,0,28.87634
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_108.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_108.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_108.jpg,0,1,0,29.49706
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_188.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_188.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_188.jpg,0,1,0,30.15379
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_269.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_269.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_269.jpg,0,1,0,30.19165
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_345.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_345.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_345.jpg,0,1,0,30.18854
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_422.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_422.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_422.jpg,0,1,0,30.19094
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_496.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_496.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_496.jpg,0,1,0,30.1916
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_564.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_564.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_564.jpg,0,1,0,30.19056
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_665.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_665.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_665.jpg,0,0.7002913,0,30.10999
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_735.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_735.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_735.jpg,0,0.4899865,0,30.05026
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_815.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_815.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_815.jpg,0,0.2458808,0,29.98604
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_897.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_897.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_897.jpg,0,0.001939043,0,29.85102
D:\Documents\Udacity_sim_Track1_rec\IMG\center_2026_01_03_18_23_21_972.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\left_2026_01_03_18_23_21_972.jpg,D:\Documents\Udacity_sim_Track1_rec\IMG\right_2026_01_03_18_23_21_972.jpg,0,0,0,29.67515
