D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_37_946.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_37_946.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_37_946.jpg,0,0,0,3.990962E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_028.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_028.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_028.jpg,-0.1,0,0,2.449351E-07
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_093.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_093.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_093.jpg,-0.25,0,0,7.327107E-07
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_169.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_169.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_169.jpg,0,0,0,8.480251E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_242.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_242.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_242.jpg,0,0,0,2.760794E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_322.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_322.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_322.jpg,0,0,0,9.050164E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_400.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_400.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_400.jpg,0,0,0,1.293666E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_483.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_483.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_483.jpg,0,0,0,2.448554E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_562.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_562.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_562.jpg,0,0,0,7.2174E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_646.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_646.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_646.jpg,0,0,0,3.632011E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_730.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_730.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_730.jpg,0,0,0,2.593734E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_810.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_810.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_810.jpg,0,0,0,7.654125E-07
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_889.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_889.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_889.jpg,-0.2,0,0,2.997867E-07
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_38_970.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_38_970.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_38_970.jpg,-0.4,0,0,3.758626E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_057.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_057.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_057.jpg,0,0,0,6.318858E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_139.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_139.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_139.jpg,0,0,0,1.05092E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_219.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_219.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_219.jpg,0,0,0,7.01826E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_302.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_302.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_302.jpg,0,0,0,1.549768E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_383.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_383.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_383.jpg,0,0,0,1.207294E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_466.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_466.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_466.jpg,0,0,0,9.311952E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_547.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_547.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_547.jpg,0,0,0,3.358898E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_630.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_630.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_630.jpg,0,0,0,2.406097E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_715.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_715.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_715.jpg,0,0,0,6.658298E-07
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_795.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_795.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_795.jpg,0,0,0,8.114373E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_875.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_875.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_875.jpg,0,0,0,2.262217E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_39_951.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_39_951.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_39_951.jpg,0,0,0,3.825271E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_029.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_029.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_029.jpg,0,0,0,1.017692E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_109.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_109.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_109.jpg,0,0,0,5.188859E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_187.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_187.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_187.jpg,0,0,0,1.110755E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_271.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_271.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_271.jpg,0,0,0,1.007749E-05
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_356.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_356.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_356.jpg,0,0,0,9.805691E-07
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_436.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_436.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_436.jpg,0,0,0,8.847218E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_525.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_525.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_525.jpg,0,0,0,8.353125E-06
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_613.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_613.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_613.jpg,0,0.127509,0,0.05902766
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_729.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_729.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_729.jpg,0,0.4057716,0,0.5009066
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_821.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_821.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_821.jpg,0,0.4039182,0,1.027908
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_906.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_906.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_906.jpg,0,0.1437042,0,1.210211
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_40_991.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_40_991.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_40_991.jpg,0,0,0,1.225714
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_059.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_059.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_059.jpg,0,0,0,1.215871
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_143.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_143.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_143.jpg,-0.15,0,0,1.202603
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_228.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_228.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_228.jpg,-0.35,0,0,1.189209
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_311.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_311.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_311.jpg,-0.5500001,0,0,1.173466
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_401.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_401.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_401.jpg,-0.8000001,0,0,1.149276
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_490.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_490.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_490.jpg,0,0,0,1.108408
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_571.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_571.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_571.jpg,0,0,0,1.099131
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_653.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_653.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_653.jpg,0,0,0,1.090306
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_743.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_743.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_743.jpg,0,0,0,1.079374
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_825.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_825.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_825.jpg,0,0,0,1.070708
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_903.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_903.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_903.jpg,-0.1,0,0,1.061648
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_41_976.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_41_976.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_41_976.jpg,-0.25,0,0,1.053379
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_056.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_056.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_056.jpg,-0.45,0,0,1.040611
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_137.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_137.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_137.jpg,-0.6500001,0,0,1.025508
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_219.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_219.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_219.jpg,-0.8500001,0,0,1.007026
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_305.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_305.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_305.jpg,-1,0,0,0.9812123
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_395.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_395.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_395.jpg,-1,0,0,0.9658244
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_487.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_487.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_487.jpg,-0.1,0,0,0.9273933
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_574.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_574.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_574.jpg,-0.3,0,0,0.9176264
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_658.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_658.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_658.jpg,0,0,0,0.9049797
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_749.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_749.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_749.jpg,0,0,0,0.8958547
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_832.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_832.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_832.jpg,0,0,0,0.8886631
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_911.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_911.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_911.jpg,0,0,0,0.8815294
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_42_986.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_42_986.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_42_986.jpg,-0.1,0,0,0.8740677
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_062.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_062.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_062.jpg,-0.3,0,0,0.864808
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_144.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_144.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_144.jpg,-0.5000001,0,0,0.8538886
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_222.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_222.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_222.jpg,-0.7,0,0,0.840848
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_299.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_299.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_299.jpg,-0.8500001,0,0,0.8290575
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_379.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_379.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_379.jpg,-1,0,0,0.8109639
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_459.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_459.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_459.jpg,-1,0,0,0.7977957
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_542.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_542.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_542.jpg,-1,0,0,0.7819092
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_628.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_628.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_628.jpg,-1,0,0,0.7694078
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_714.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_714.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_714.jpg,-1,0,0,0.7570863
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_802.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_802.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_802.jpg,-1,0,0,0.7419347
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_897.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_897.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_897.jpg,-1,0,0,0.7300112
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_43_985.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_43_985.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_43_985.jpg,-1,0,0,0.715351
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_44_077.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_44_077.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_44_077.jpg,0,0,0,0.6883859
D:\Documents\Udacity_sim_track1_recovery\IMG\center_2026_01_03_18_38_44_168.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\left_2026_01_03_18_38_44_168.jpg,D:\Documents\Udacity_sim_track1_recovery\IMG\right_2026_01_03_18_38_44_168.jpg,0,0,0,0.6814843
